"elevation" "plot" "site.plot" "group" "genus" "species" "cover.original" "cover.adjusted" "rel.cover.adjusted" "pH" "fixedpH" "rel.pH" "rel.fixedpH"
"1120" 1 "1120p1" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1120" 2 "1120p2" "lich" "Alectoria" "alec.och" 0 0 0 4.08 3.995 0 0
"1120" 3 "1120p3" "lich" "Alectoria" "alec.och" 0.375 0.375 0.008 3.87 3.995 0.029025 0.0299625
"1120" 4 "1120p4" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1120" 5 "1120p5" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1240" 1 "1240p1" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1240" 2 "1240p2" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1240" 3 "1240p3" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1240" 4 "1240p4" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1240" 5 "1240p5" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1360" 1 "1360p1" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1360" 2 "1360p2" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1360" 3 "1360p3" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1360" 4 "1360p4" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1360" 5 "1360p5" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1480" 1 "1480p1" "lich" "Alectoria" "alec.och" 0.5 0.5 0.011 3.79 3.995 0.04258427 0.04488764
"1480" 2 "1480p2" "lich" "Alectoria" "alec.och" 2 2 0.044 3.84 3.995 0.169723757 0.176574586
"1480" 3 "1480p3" "lich" "Alectoria" "alec.och" 0.625 0.625 0.017 3.83 3.995 0.066958042 0.069842657
"1480" 4 "1480p4" "lich" "Alectoria" "alec.och" 2.125 2.125 0.071 3.9 3.995 0.27625 0.282979167
"1480" 5 "1480p5" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1600" 1 "1600p1" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1600" 2 "1600p2" "lich" "Alectoria" "alec.och" 0.25 0.25 0.022 4.17 3.995 0.091648352 0.087802198
"1600" 3 "1600p3" "lich" "Alectoria" "alec.och" 0 0 0 NA 3.995 0 0
"1600" 4 "1600p4" "lich" "Alectoria" "alec.och" 0.125 0.125 0.012 4.215 3.995 0.051402439 0.048719512
"1600" 5 "1600p5" "lich" "Alectoria" "alec.och" 0.5 0.5 0.051 4.26 3.995 0.215696203 0.202278481
"1120" 1 "1120p1" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1120" 2 "1120p2" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1120" 3 "1120p3" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1120" 4 "1120p4" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1120" 5 "1120p5" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1240" 1 "1240p1" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1240" 2 "1240p2" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1240" 3 "1240p3" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1240" 4 "1240p4" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1240" 5 "1240p5" "lich" "Bryocaulon" "bryo.div" 0.125 0.125 0.003 4.23 4.146666667 0.014738676 0.014448316
"1360" 1 "1360p1" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1360" 2 "1360p2" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1360" 3 "1360p3" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1360" 4 "1360p4" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1360" 5 "1360p5" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1480" 1 "1480p1" "lich" "Bryocaulon" "bryo.div" 0 0 0 4.25 4.146666667 0 0
"1480" 2 "1480p2" "lich" "Bryocaulon" "bryo.div" 0 0 0 4.18 4.146666667 0 0
"1480" 3 "1480p3" "lich" "Bryocaulon" "bryo.div" 0.125 0.125 0.003 4.05 4.146666667 0.014160839 0.014498834
"1480" 4 "1480p4" "lich" "Bryocaulon" "bryo.div" 0.125 0.125 0.004 4 4.146666667 0.016666667 0.017277778
"1480" 5 "1480p5" "lich" "Bryocaulon" "bryo.div" 0.5 0.5 0.011 4.17 4.146666667 0.047793696 0.047526266
"1600" 1 "1600p1" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1600" 2 "1600p2" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1600" 3 "1600p3" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1600" 4 "1600p4" "lich" "Bryocaulon" "bryo.div" 0.125 0 0 NA 4.146666667 0 0
"1600" 5 "1600p5" "lich" "Bryocaulon" "bryo.div" 0 0 0 NA 4.146666667 0 0
"1120" 1 "1120p1" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1120" 2 "1120p2" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1120" 3 "1120p3" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1120" 4 "1120p4" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1120" 5 "1120p5" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1240" 1 "1240p1" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1240" 2 "1240p2" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1240" 3 "1240p3" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1240" 4 "1240p4" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1240" 5 "1240p5" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1360" 1 "1360p1" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1360" 2 "1360p2" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1360" 3 "1360p3" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1360" 4 "1360p4" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1360" 5 "1360p5" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1480" 1 "1480p1" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1480" 2 "1480p2" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1480" 3 "1480p3" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1480" 4 "1480p4" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1480" 5 "1480p5" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1600" 1 "1600p1" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1600" 2 "1600p2" "lich" "Cetraria" "cetr.del" 0 0 0 4.25 4.25 0 0
"1600" 3 "1600p3" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1600" 4 "1600p4" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1600" 5 "1600p5" "lich" "Cetraria" "cetr.del" 0 0 0 NA 4.25 0 0
"1120" 1 "1120p1" "lich" "Cetraria" "cetr.eri" 0.375 0.375 0.01 4.32 4.431098485 0.041142857 0.042200938
"1120" 2 "1120p2" "lich" "Cetraria" "cetr.eri" 0.75 0.75 0.042 4.49 4.431098485 0.18971831 0.187229513
"1120" 3 "1120p3" "lich" "Cetraria" "cetr.eri" 2 2 0.04 4.516666667 4.431098485 0.180666667 0.177243939
"1120" 4 "1120p4" "lich" "Cetraria" "cetr.eri" 0.125 0.125 0.005 4.74 4.431098485 0.025079365 0.023444966
"1120" 5 "1120p5" "lich" "Cetraria" "cetr.eri" 0 0 0 NA 4.431098485 0 0
"1240" 1 "1240p1" "lich" "Cetraria" "cetr.eri" 0.25 0.25 0.007 4.83 4.431098485 0.032745763 0.030041346
"1240" 2 "1240p2" "lich" "Cetraria" "cetr.eri" 0.125 0.125 0.003 4.585 4.431098485 0.011491228 0.01110551
"1240" 3 "1240p3" "lich" "Cetraria" "cetr.eri" 0 0 0 4.34 4.431098485 0 0
"1240" 4 "1240p4" "lich" "Cetraria" "cetr.eri" 0 0 0 NA 4.431098485 0 0
"1240" 5 "1240p5" "lich" "Cetraria" "cetr.eri" 0 0 0 NA 4.431098485 0 0
"1360" 1 "1360p1" "lich" "Cetraria" "cetr.eri" 0.375 0.375 0.007 4.53 4.431098485 0.033065693 0.032343785
"1360" 2 "1360p2" "lich" "Cetraria" "cetr.eri" 1.5 1.5 0.029 4.53 4.431098485 0.130987952 0.128128149
"1360" 3 "1360p3" "lich" "Cetraria" "cetr.eri" 0.5 0.5 0.011 4.53 4.431098485 0.051042254 0.04992787
"1360" 4 "1360p4" "lich" "Cetraria" "cetr.eri" 0.5 0.5 0.012 4.53 4.431098485 0.054251497 0.053067048
"1360" 5 "1360p5" "lich" "Cetraria" "cetr.eri" 1.375 1.375 0.026 4.53 4.431098485 0.116971831 0.114418036
"1480" 1 "1480p1" "lich" "Cetraria" "cetr.eri" 7.25 7.25 0.163 4.19 4.431098485 0.682640449 0.72192054
"1480" 2 "1480p2" "lich" "Cetraria" "cetr.eri" 12.25 12.25 0.271 4.27 4.431098485 1.155966851 1.199579148
"1480" 3 "1480p3" "lich" "Cetraria" "cetr.eri" 0.625 0.625 0.017 4.07 4.431098485 0.071153846 0.077466757
"1480" 4 "1480p4" "lich" "Cetraria" "cetr.eri" 5.5 5.5 0.183 4.16 4.431098485 0.762666667 0.812368056
"1480" 5 "1480p5" "lich" "Cetraria" "cetr.eri" 2.5 2.5 0.057 4.1725 4.431098485 0.239111748 0.253931145
"1600" 1 "1600p1" "lich" "Cetraria" "cetr.eri" 0.75 0.75 0.077 4.29 4.431098485 0.33 0.34085373
"1600" 2 "1600p2" "lich" "Cetraria" "cetr.eri" 6.25 6.25 0.549 4.48 4.431098485 2.461538462 2.434669497
"1600" 3 "1600p3" "lich" "Cetraria" "cetr.eri" 0.75 0.75 0.07 4.43 4.431098485 0.309069767 0.309146406
"1600" 4 "1600p4" "lich" "Cetraria" "cetr.eri" 2.75 2.75 0.268 4.52 4.431098485 1.212682927 1.188831301
"1600" 5 "1600p5" "lich" "Cetraria" "cetr.eri" 2.75 2.75 0.278 4.43 4.431098485 1.233670886 1.233976793
"1120" 1 "1120p1" "lich" "Cetraria" "cetr.isl" 1.75 1.75 0.044 4.4 4.1463 0.195555556 0.18428
"1120" 2 "1120p2" "lich" "Cetraria" "cetr.isl" 0.5 0.5 0.028 4.15 4.1463 0.116901408 0.116797183
"1120" 3 "1120p3" "lich" "Cetraria" "cetr.isl" 0.5 0.5 0.01 4.09 4.1463 0.0409 0.041463
"1120" 4 "1120p4" "lich" "Cetraria" "cetr.isl" 0.625 0.625 0.026 4.02 4.1463 0.106349206 0.109690476
"1120" 5 "1120p5" "lich" "Cetraria" "cetr.isl" 3.25 3.25 0.142 4.09 4.1463 0.581092896 0.589091803
"1240" 1 "1240p1" "lich" "Cetraria" "cetr.isl" 0.25 0.25 0.007 4.32 4.1463 0.029288136 0.028110508
"1240" 2 "1240p2" "lich" "Cetraria" "cetr.isl" 0.625 0.625 0.013 4.28 4.1463 0.053634085 0.051958647
"1240" 3 "1240p3" "lich" "Cetraria" "cetr.isl" 1.125 1.125 0.026 4.35 4.1463 0.113150289 0.107851734
"1240" 4 "1240p4" "lich" "Cetraria" "cetr.isl" 4.75 4.75 0.126 4.08 4.1463 0.513377483 0.521719868
"1240" 5 "1240p5" "lich" "Cetraria" "cetr.isl" 0 0 0 4.06 4.1463 0 0
"1360" 1 "1360p1" "lich" "Cetraria" "cetr.isl" 3 3 0.058 4.09 4.1463 0.238832117 0.242119708
"1360" 2 "1360p2" "lich" "Cetraria" "cetr.isl" 1.5 1.5 0.029 4.09 4.1463 0.11826506 0.119893012
"1360" 3 "1360p3" "lich" "Cetraria" "cetr.isl" 13 13 0.293 4.0875 4.1463 1.197464789 1.214690704
"1360" 4 "1360p4" "lich" "Cetraria" "cetr.isl" 1.5 1.5 0.036 4.05 4.1463 0.145508982 0.148968862
"1360" 5 "1360p5" "lich" "Cetraria" "cetr.isl" 1.125 1.125 0.021 4.12 4.1463 0.087042254 0.087597887
"1480" 1 "1480p1" "lich" "Cetraria" "cetr.isl" 8.75 8.75 0.197 4.03 4.1463 0.79241573 0.815283708
"1480" 2 "1480p2" "lich" "Cetraria" "cetr.isl" 0.5 0.5 0.011 4.01 4.1463 0.044309392 0.04581547
"1480" 3 "1480p3" "lich" "Cetraria" "cetr.isl" 4.75 4.75 0.133 4.05 4.1463 0.538111888 0.550906993
"1480" 4 "1480p4" "lich" "Cetraria" "cetr.isl" 1.5 1.5 0.05 4.22 4.1463 0.211 0.207315
"1480" 5 "1480p5" "lich" "Cetraria" "cetr.isl" 1.25 1.25 0.029 4.29 4.1463 0.122922636 0.118805158
"1600" 1 "1600p1" "lich" "Cetraria" "cetr.isl" 0.5 0.5 0.051 4.15 4.1463 0.212820513 0.212630769
"1600" 2 "1600p2" "lich" "Cetraria" "cetr.isl" 0.25 0.25 0.022 4.22 4.1463 0.092747253 0.091127473
"1600" 3 "1600p3" "lich" "Cetraria" "cetr.isl" 0.75 0.75 0.07 4.19 4.1463 0.292325581 0.289276744
"1600" 4 "1600p4" "lich" "Cetraria" "cetr.isl" 0.5 0.5 0.049 4.06 4.1463 0.19804878 0.202258537
"1600" 5 "1600p5" "lich" "Cetraria" "cetr.isl" 0.5 0.5 0.051 4.16 4.1463 0.210632911 0.209939241
"1120" 1 "1120p1" "lich" "Cladonia" "clad.arb" 21.25 21.25 0.54 4.03 4.0996 2.174920635 2.21248254
"1120" 2 "1120p2" "lich" "Cladonia" "clad.arb" 11.25 11.25 0.634 4 4.0996 2.535211268 2.598338028
"1120" 3 "1120p3" "lich" "Cladonia" "clad.arb" 12 12 0.24 4 4.0996 0.96 0.983904
"1120" 4 "1120p4" "lich" "Cladonia" "clad.arb" 15.125 15.125 0.64 4.05 4.0996 2.592857143 2.62461164
"1120" 5 "1120p5" "lich" "Cladonia" "clad.arb" 3 3 0.131 4.15 4.0996 0.544262295 0.537652459
"1240" 1 "1240p1" "lich" "Cladonia" "clad.arb" 26.25 26.25 0.712 4.21 4.0996 2.996949153 2.918359322
"1240" 2 "1240p2" "lich" "Cladonia" "clad.arb" 37.5 37.5 0.752 4.06 4.0996 3.052631579 3.082406015
"1240" 3 "1240p3" "lich" "Cladonia" "clad.arb" 28 28 0.647 4.08 4.0996 2.641387283 2.654076301
"1240" 4 "1240p4" "lich" "Cladonia" "clad.arb" 25.5 25.5 0.675 4.02 4.0996 2.715496689 2.769266225
"1240" 5 "1240p5" "lich" "Cladonia" "clad.arb" 18 18 0.502 4.05 4.0996 2.032055749 2.05694216
"1360" 1 "1360p1" "lich" "Cladonia" "clad.arb" 41.875 41.875 0.815 3.97 4.0996 3.235888078 3.341523114
"1360" 2 "1360p2" "lich" "Cladonia" "clad.arb" 36.25 36.25 0.699 4.07 4.0996 2.844096386 2.864780723
"1360" 3 "1360p3" "lich" "Cladonia" "clad.arb" 22.5 22.5 0.507 4.22 4.0996 2.13971831 2.078670423
"1360" 4 "1360p4" "lich" "Cladonia" "clad.arb" 28 28 0.671 4.01 4.0996 2.689341317 2.749432335
"1360" 5 "1360p5" "lich" "Cladonia" "clad.arb" 33.75 33.75 0.634 3.84 4.0996 2.433802817 2.598338028
"1480" 1 "1480p1" "lich" "Cladonia" "clad.arb" 3 3 0.067 4.07 4.0996 0.274382022 0.276377528
"1480" 2 "1480p2" "lich" "Cladonia" "clad.arb" 1.375 1.375 0.03 3.96 4.0996 0.120331492 0.124573481
"1480" 3 "1480p3" "lich" "Cladonia" "clad.arb" 3.875 3.875 0.108 4.13 4.0996 0.447657343 0.444362238
"1480" 4 "1480p4" "lich" "Cladonia" "clad.arb" 1.25 1.25 0.042 3.99 4.0996 0.16625 0.170816667
"1480" 5 "1480p5" "lich" "Cladonia" "clad.arb" 30.5 30.5 0.699 4.22 4.0996 2.950372493 2.866195989
"1600" 1 "1600p1" "lich" "Cladonia" "clad.arb" 1.75 1.75 0.179 4.09 4.0996 0.734102564 0.735825641
"1600" 2 "1600p2" "lich" "Cladonia" "clad.arb" 0.5 0.5 0.044 4.26 4.0996 0.187252747 0.180202198
"1600" 3 "1600p3" "lich" "Cladonia" "clad.arb" 0.5 0.5 0.047 4.4 4.0996 0.204651163 0.19067907
"1600" 4 "1600p4" "lich" "Cladonia" "clad.arb" 0.25 0.25 0.024 4.41 4.0996 0.107560976 0.099990244
"1600" 5 "1600p5" "lich" "Cladonia" "clad.arb" 0.625 0.625 0.063 4.2 4.0996 0.265822785 0.259468354
"1120" 1 "1120p1" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.013 4.05 4.148266667 0.051428571 0.052676402
"1120" 2 "1120p2" "lich" "Cladonia" "clad.gra" 0.375 0.375 0.021 4.3 4.148266667 0.09084507 0.087639437
"1120" 3 "1120p3" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.01 4.06 4.148266667 0.0406 0.041482667
"1120" 4 "1120p4" "lich" "Cladonia" "clad.gra" 0.375 0.375 0.016 4.08 4.148266667 0.064761905 0.065845503
"1120" 5 "1120p5" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.022 4.22 4.148266667 0.092240437 0.090672495
"1240" 1 "1240p1" "lich" "Cladonia" "clad.gra" 0.375 0.375 0.01 4.06 4.148266667 0.041288136 0.042185763
"1240" 2 "1240p2" "lich" "Cladonia" "clad.gra" 0.375 0.375 0.008 4.18 4.148266667 0.031428571 0.031189975
"1240" 3 "1240p3" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.012 4.23 4.148266667 0.048901734 0.04795684
"1240" 4 "1240p4" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.013 4.18 4.148266667 0.055364238 0.054943929
"1240" 5 "1240p5" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.014 4.2 4.148266667 0.058536585 0.057815563
"1360" 1 "1360p1" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.01 4.18 4.148266667 0.040681265 0.040372425
"1360" 2 "1360p2" "lich" "Cladonia" "clad.gra" 0.375 0.375 0.007 4.12 4.148266667 0.029783133 0.02998747
"1360" 3 "1360p3" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.011 4.34 4.148266667 0.048901408 0.046741033
"1360" 4 "1360p4" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.012 4.17 4.148266667 0.04994012 0.04967984
"1360" 5 "1360p5" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.009 4.09 4.148266667 0.038403756 0.038950861
"1480" 1 "1480p1" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.011 4 4.148266667 0.04494382 0.046609738
"1480" 2 "1480p2" "lich" "Cladonia" "clad.gra" 0.375 0.375 0.008 3.99 4.148266667 0.033066298 0.034377901
"1480" 3 "1480p3" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.014 3.97 4.148266667 0.055524476 0.058017716
"1480" 4 "1480p4" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.017 4.07 4.148266667 0.067833333 0.069137778
"1480" 5 "1480p5" "lich" "Cladonia" "clad.gra" 0.375 0.375 0.009 4.15 4.148266667 0.035673352 0.035658453
"1600" 1 "1600p1" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.051 4.12 4.148266667 0.211282051 0.212731624
"1600" 2 "1600p2" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.044 4.23 4.148266667 0.185934066 0.182341392
"1600" 3 "1600p3" "lich" "Cladonia" "clad.gra" 0.5 0.5 0.047 4.29 4.148266667 0.199534884 0.192942636
"1600" 4 "1600p4" "lich" "Cladonia" "clad.gra" 0.375 0.375 0.037 4.213333333 4.148266667 0.154146341 0.151765854
"1600" 5 "1600p5" "lich" "Cladonia" "clad.gra" 0.25 0.25 0.025 4.213333333 4.148266667 0.106666667 0.105019409
"1120" 1 "1120p1" "lich" "Cladonia" "clad.ran" 7.75 7.75 0.197 3.93 4.006842105 0.77352381 0.788648287
"1120" 2 "1120p2" "lich" "Cladonia" "clad.ran" 1.875 1.875 0.106 3.94 4.006842105 0.416197183 0.423257969
"1120" 3 "1120p3" "lich" "Cladonia" "clad.ran" 26.25 26.25 0.525 3.89 4.006842105 2.04225 2.103592105
"1120" 4 "1120p4" "lich" "Cladonia" "clad.ran" 3 3 0.127 4.21 4.006842105 0.534603175 0.508805347
"1120" 5 "1120p5" "lich" "Cladonia" "clad.ran" 12.25 12.25 0.536 4.24 4.006842105 2.270601093 2.145740581
"1240" 1 "1240p1" "lich" "Cladonia" "clad.ran" 3.25 3.25 0.088 4.02 4.006842105 0.354305085 0.353145406
"1240" 2 "1240p2" "lich" "Cladonia" "clad.ran" 5.5 5.5 0.11 3.92 4.006842105 0.432280702 0.441857275
"1240" 3 "1240p3" "lich" "Cladonia" "clad.ran" 7.75 7.75 0.179 4.04 4.006842105 0.723930636 0.717989048
"1240" 4 "1240p4" "lich" "Cladonia" "clad.ran" 3.75 3.75 0.099 3.99 4.006842105 0.396357616 0.398030673
"1240" 5 "1240p5" "lich" "Cladonia" "clad.ran" 5.625 5.625 0.157 3.9 4.006842105 0.611498258 0.628250504
"1360" 1 "1360p1" "lich" "Cladonia" "clad.ran" 2 2 0.039 3.93 4.006842105 0.152992701 0.155984121
"1360" 2 "1360p2" "lich" "Cladonia" "clad.ran" 1.75 1.75 0.034 4.06 4.006842105 0.136963855 0.135170577
"1360" 3 "1360p3" "lich" "Cladonia" "clad.ran" 0.75 0.75 0.017 4.06 4.006842105 0.068619718 0.067721275
"1360" 4 "1360p4" "lich" "Cladonia" "clad.ran" 2 2 0.048 3.92 4.006842105 0.187784431 0.191944532
"1360" 5 "1360p5" "lich" "Cladonia" "clad.ran" 6.25 6.25 0.117 3.91 4.006842105 0.458920188 0.470286632
"1480" 1 "1480p1" "lich" "Cladonia" "clad.ran" 0.375 0.375 0.008 3.96 4.006842105 0.033370787 0.033765523
"1480" 2 "1480p2" "lich" "Cladonia" "clad.ran" 0 0 0 4.05 4.006842105 0 0
"1480" 3 "1480p3" "lich" "Cladonia" "clad.ran" 0.375 0.375 0.01 4.04 4.006842105 0.042377622 0.042029812
"1480" 4 "1480p4" "lich" "Cladonia" "clad.ran" 0 0 0 NA 4.006842105 0 0
"1480" 5 "1480p5" "lich" "Cladonia" "clad.ran" 4.5 4.5 0.103 4.12 4.006842105 0.424985673 0.413313226
"1600" 1 "1600p1" "lich" "Cladonia" "clad.ran" 1.125 0 0 NA 4.006842105 0 0
"1600" 2 "1600p2" "lich" "Cladonia" "clad.ran" 0 0 0 NA 4.006842105 0 0
"1600" 3 "1600p3" "lich" "Cladonia" "clad.ran" 0 0 0 NA 4.006842105 0 0
"1600" 4 "1600p4" "lich" "Cladonia" "clad.ran" 0 0 0 NA 4.006842105 0 0
"1600" 5 "1600p5" "lich" "Cladonia" "clad.ran" 0 0 0 NA 4.006842105 0 0
"1120" 1 "1120p1" "lich" "Cladonia" "clad.sp" 0 0 0 NA 4.156 0 0
"1120" 2 "1120p2" "lich" "Cladonia" "clad.sp" 0.5 0 0 NA 4.156 0 0
"1120" 3 "1120p3" "lich" "Cladonia" "clad.sp" 0.125 0 0 NA 4.156 0 0
"1120" 4 "1120p4" "lich" "Cladonia" "clad.sp" 0.25 0 0 NA 4.156 0 0
"1120" 5 "1120p5" "lich" "Cladonia" "clad.sp" 0 0 0 NA 4.156 0 0
"1240" 1 "1240p1" "lich" "Cladonia" "clad.sp" 0.25 0 0 NA 4.156 0 0
"1240" 2 "1240p2" "lich" "Cladonia" "clad.sp" 0.125 0 0 NA 4.156 0 0
"1240" 3 "1240p3" "lich" "Cladonia" "clad.sp" 0.25 0 0 NA 4.156 0 0
"1240" 4 "1240p4" "lich" "Cladonia" "clad.sp" 0.25 0 0 NA 4.156 0 0
"1240" 5 "1240p5" "lich" "Cladonia" "clad.sp" 0.375 0 0 NA 4.156 0 0
"1360" 1 "1360p1" "lich" "Cladonia" "clad.sp" 1.125 0 0 NA 4.156 0 0
"1360" 2 "1360p2" "lich" "Cladonia" "clad.sp" 0.5 0 0 NA 4.156 0 0
"1360" 3 "1360p3" "lich" "Cladonia" "clad.sp" 0.5 0 0 NA 4.156 0 0
"1360" 4 "1360p4" "lich" "Cladonia" "clad.sp" 0.5 0 0 NA 4.156 0 0
"1360" 5 "1360p5" "lich" "Cladonia" "clad.sp" 0.625 0 0 NA 4.156 0 0
"1480" 1 "1480p1" "lich" "Cladonia" "clad.sp" 0.5 0 0 NA 4.156 0 0
"1480" 2 "1480p2" "lich" "Cladonia" "clad.sp" 0 0 0 NA 4.156 0 0
"1480" 3 "1480p3" "lich" "Cladonia" "clad.sp" 0 0 0 NA 4.156 0 0
"1480" 4 "1480p4" "lich" "Cladonia" "clad.sp" 0 0 0 NA 4.156 0 0
"1480" 5 "1480p5" "lich" "Cladonia" "clad.sp" 0 0 0 NA 4.156 0 0
"1600" 1 "1600p1" "lich" "Cladonia" "clad.sp" 0.75 0.75 0.077 4.1 4.156 0.315384615 0.319692308
"1600" 2 "1600p2" "lich" "Cladonia" "clad.sp" 0.5 0.5 0.044 4.15 4.156 0.182417582 0.182681319
"1600" 3 "1600p3" "lich" "Cladonia" "clad.sp" 5.5 5.5 0.512 4.25 4.156 2.174418605 2.126325581
"1600" 4 "1600p4" "lich" "Cladonia" "clad.sp" 2.5 2.5 0.244 4.23 4.156 1.031707317 1.013658537
"1600" 5 "1600p5" "lich" "Cladonia" "clad.sp" 1.375 1.375 0.139 4.05 4.156 0.563924051 0.578683544
"1120" 1 "1120p1" "lich" "Cladonia" "clad.sty" 2.75 2.75 0.07 4.09 3.989 0.285650794 0.278596825
"1120" 2 "1120p2" "lich" "Cladonia" "clad.sty" 0.75 0.75 0.042 4.02 3.989 0.169859155 0.168549296
"1120" 3 "1120p3" "lich" "Cladonia" "clad.sty" 4.625 4.625 0.093 4.03 3.989 0.372775 0.3689825
"1120" 4 "1120p4" "lich" "Cladonia" "clad.sty" 1.125 1.125 0.048 3.87 3.989 0.184285714 0.189952381
"1120" 5 "1120p5" "lich" "Cladonia" "clad.sty" 2.5 2.5 0.109 3.89 3.989 0.425136612 0.435956284
"1240" 1 "1240p1" "lich" "Cladonia" "clad.sty" 1 1 0.027 4 3.989 0.108474576 0.108176271
"1240" 2 "1240p2" "lich" "Cladonia" "clad.sty" 3.25 3.25 0.065 3.95 3.989 0.257393484 0.259934837
"1240" 3 "1240p3" "lich" "Cladonia" "clad.sty" 0.25 0.25 0.006 4.28 3.989 0.024739884 0.023057803
"1240" 4 "1240p4" "lich" "Cladonia" "clad.sty" 2 2 0.053 3.97 3.989 0.210331126 0.211337748
"1240" 5 "1240p5" "lich" "Cladonia" "clad.sty" 6.125 6.125 0.171 4.05 3.989 0.691463415 0.68104878
